40.804546	-73.955608	2014-08-01 04:00:03	6752	9415.655551747273	0	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-139000_M10_823	49.28340726355964	MTA_401044
40.642958	-74.074643	2014-08-01 04:00:03	7040	114.24608729449392	1	IN_PROGRESS	MTA NYCT_S66	MTA NYCT_CA_C4-Weekday-144000_MISC_515	195.6763456355402	MTA_200176
40.629325	-74.028780	2014-08-01 04:00:03	7568	7690.488825261622	1	IN_PROGRESS	MTA NYCT_B37	MTA NYCT_JG_C4-Weekday-142000_B35_64	147.8538535796397	MTA_308267
40.761555	-73.867470	2014-08-01 04:00:03	8939	4113.61258334366	0	IN_PROGRESS	MTABC_Q49	MTABC_6585388-LGPC4-LG_C4-Weekday-77	4.60018467464397	MTA_550640
40.681338	-73.871543	2014-08-01 04:00:03	9389	7477.088004300196	1	IN_PROGRESS	MTA NYCT_B13	MTA NYCT_GA_C4-Weekday-141000_Q59_921	137.32626946727396	MTA_301499
40.596993	-73.973203	2014-08-01 04:00:03	9644	6327.429760426639	1	IN_PROGRESS	MTA NYCT_B3	MTA NYCT_UP_C4-Weekday-SDon-141000_B3_133	146.08428705794358	MTA_300274
40.892346	-73.854262	2014-08-01 04:00:04	309	1897.9581150935119	1	IN_PROGRESS	MTA NYCT_BX31	MTA NYCT_WF_C4-Weekday-143000_BX31_122	3.932098276549368	MTA_102072
40.693088	-74.000612	2014-08-01 04:00:04	442	11928.335109074236	0	LAYOVER_DURING	MTA NYCT_B63	MTA NYCT_JG_C4-Weekday-138000_B63_125	2.9426633388502523	MTA_308616
40.682041	-73.943683	2014-08-01 04:00:04	476	6860.318306938703	1	IN_PROGRESS	MTA NYCT_B43	MTA NYCT_JG_C4-Weekday-141000_B16_15	222.5884582641811	MTA_303774
40.759034	-73.978811	2014-08-01 04:00:04	2444	1314.0308661226916	1	IN_PROGRESS	MTA NYCT_X1	MTA NYCT_YU_C4-Weekday-142600_MISC_176	349.579953064497	MTA_404873
40.684021	-73.846270	2014-08-01 04:00:04	3172	19810.060403295298	0	IN_PROGRESS	MTABC_QM15	MTABC_6524794-FRPC4-FR_C4-Weekday-12-SDon	0	MTA_553160
40.887432	-73.860596	2014-08-01 04:00:04	3305	22783.439354356567	0	IN_PROGRESS	MTABC_BXM11	MTABC_6538422-YOPC4-YO_C4-Weekday-30	34.063939750776626	MTA_102762
40.729044	-73.826800	2014-08-01 04:00:04	3514	2186.0267982999503	0	IN_PROGRESS	MTABC_Q64	MTABC_6548182-BPPC4-BP_C4-Weekday-05	161.5935600775556	MTA_551822
40.590881	-74.158459	2014-08-01 04:00:04	4017	3980.4704738794826	0	IN_PROGRESS	MTA NYCT_S61	MTA NYCT_YU_C4-Weekday-139500_MISC_180	202.08037592988694	MTA_202697
40.900154	-73.839689	2014-08-01 04:00:04	4415	4303.5713994232065	1	IN_PROGRESS	MTA NYCT_BX16	MTA NYCT_GH_C4-Weekday-142500_BX16_20	295.80136497548665	MTA_104256
40.765709	-73.918639	2014-08-01 04:00:04	4483	7124.27942002465	1	IN_PROGRESS	MTABC_Q18	MTABC_6584806-LGPC4-LG_C4-Weekday-77	42.11963231123809	MTA_550602
40.689626	-73.972662	2014-08-01 04:00:04	4518	6804.43557191264	1	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_FP_C4-Weekday-141100_B38_130	241.10609352482788	MTA_301933
40.679831	-73.773807	2014-08-01 04:00:04	4673	4588.006829094709	0	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Weekday-141800_MISC_540	73.09181737699691	MTA_500637
40.614537	-73.928137	2014-08-01 04:00:04	5136	11179.018496745824	1	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Weekday-SDon-137700_B46_207	216.7171672466393	MTA_303341
40.701563	-74.012056	2014-08-01 04:00:04	5561	13865.925555883441	1	LAYOVER_DURING	MTA NYCT_M15	MTA NYCT_OS_C4-Weekday-135800_M15_44	15.137799785035895	MTA_803070
40.857292	-73.868428	2014-08-01 04:00:04	5801	7675.577678921312	1	IN_PROGRESS	MTA NYCT_BX12	MTA NYCT_GH_C4-Weekday-141500_BX29_508	1118.342688203098	MTA_100843
40.804348	-73.955242	2014-08-01 04:00:04	6408	2971.1171451309638	1	IN_PROGRESS	MTA NYCT_M7	MTA NYCT_MV_C4-Weekday-142000_M116_908	0	MTA_401079
40.691775	-73.743980	2014-08-01 04:00:04	6458	14904.184475359347	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-138000_Q27_15	250.91395684479357	MTA_500492
